PLAN START DATE;BATCH NO;DFF1;DFF2;DFF3;ITEM CODE;ITEM DESC;STATUS;PLAN QTY BOX;ACTUAL QTY BOX
25/03/2022;F2203001638;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;81
25/03/2022;F2203001639;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;81
25/03/2022;F2203001640;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;82
25/03/2022;F2203001641;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;82
25/03/2022;F2203001642;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;82
25/03/2022;F2203001643;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;82
25/03/2022;F2203001644;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;85
25/03/2022;F2203001645;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;82
25/03/2022;F2203001646;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;85
25/03/2022;F2203001647;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;81
25/03/2022;F2203001648;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;84
25/03/2022;F2203001649;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;81
25/03/2022;F2203001650;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;80
25/03/2022;F2203001651;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;81
25/03/2022;F2203001652;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;84,22
25/03/2022;F2203001653;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;84
25/03/2022;F2203001654;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;85
25/03/2022;F2203001655;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;84
25/03/2022;F2203001656;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;85
25/03/2022;F2203001657;-;;A;1101569326;NS JERUK PERAS PLS 18PX40SX14G;Closed;82,28;85
23/03/2022;F2203001658;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;85
23/03/2022;F2203001659;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001660;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;85
23/03/2022;F2203001661;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001662;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001663;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001664;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001665;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001666;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001667;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001668;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;85
23/03/2022;F2203001669;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001670;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;85
23/03/2022;F2203001671;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;84
23/03/2022;F2203001672;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001673;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;83
23/03/2022;F2203001674;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;85
23/03/2022;F2203001675;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;85
23/03/2022;F2203001676;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;85
23/03/2022;F2203001677;-;;A;1101907331;NS FO PLS 14GX18PX40S;Closed;84,72;85,44
21/03/2022;F2203001692;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001693;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001694;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
21/03/2022;F2203001695;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
21/03/2022;F2203001696;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
21/03/2022;F2203001697;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;81
21/03/2022;F2203001698;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
21/03/2022;F2203001699;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001700;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
21/03/2022;F2203001701;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
21/03/2022;F2203001702;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;88
21/03/2022;F2203001703;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
21/03/2022;F2203001704;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001705;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001706;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001707;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
21/03/2022;F2203001708;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;80
21/03/2022;F2203001709;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
21/03/2022;F2203001710;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
21/03/2022;F2203001711;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
21/03/2022;F2203001712;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
21/03/2022;F2203001713;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
21/03/2022;F2203001714;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
21/03/2022;F2203001715;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
21/03/2022;F2203001716;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
21/03/2022;F2203001717;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001718;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001719;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
21/03/2022;F2203001720;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001721;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001722;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86
21/03/2022;F2203001723;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
21/03/2022;F2203001724;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
21/03/2022;F2203001725;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001726;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001727;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
22/03/2022;F2203001728;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
22/03/2022;F2203001729;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
22/03/2022;F2203001730;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
22/03/2022;F2203001731;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86
22/03/2022;F2203001732;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
22/03/2022;F2203001733;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001734;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001735;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001736;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001737;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001738;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
22/03/2022;F2203001739;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
22/03/2022;F2203001740;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001741;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001742;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
22/03/2022;F2203001743;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001744;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
22/03/2022;F2203001745;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
22/03/2022;F2203001746;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001747;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001748;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
22/03/2022;F2203001749;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
22/03/2022;F2203001750;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001751;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
22/03/2022;F2203001752;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001753;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
22/03/2022;F2203001754;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
22/03/2022;F2203001755;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
22/03/2022;F2203001756;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001757;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001758;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001759;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86
22/03/2022;F2203001760;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001761;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
22/03/2022;F2203001762;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
22/03/2022;F2203001763;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
22/03/2022;F2203001764;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
22/03/2022;F2203001765;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
22/03/2022;F2203001766;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001767;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
22/03/2022;F2203001768;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001769;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
22/03/2022;F2203001770;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001771;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001772;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
22/03/2022;F2203001773;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001774;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86
22/03/2022;F2203001775;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
22/03/2022;F2203001776;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001777;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001778;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
22/03/2022;F2203001779;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001780;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001781;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001782;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001783;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001784;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001785;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001786;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
23/03/2022;F2203001787;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001788;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001789;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001790;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86
23/03/2022;F2203001791;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001792;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;82
23/03/2022;F2203001793;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
23/03/2022;F2203001794;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001795;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001796;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001797;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
23/03/2022;F2203001798;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001799;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001800;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001801;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001802;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;84
23/03/2022;F2203001803;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001804;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001805;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001806;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;88
23/03/2022;F2203001807;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001808;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001809;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001810;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001811;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86
23/03/2022;F2203001812;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001813;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;88
23/03/2022;F2203001814;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001815;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86,83
23/03/2022;F2203001816;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001817;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001818;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001819;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;85
23/03/2022;F2203001820;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001821;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001822;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;87
23/03/2022;F2203001823;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
23/03/2022;F2203001824;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;86
23/03/2022;F2203001825;-;;A;1101909331;NS ASO PLS 14GX18PX40S;Closed;84,33;83
22/03/2022;F2203001826;-;;A;1101987453;NS MANGGA GANDARIA PLS 4PX40SX14G;Closed;366,75;356,75
22/03/2022;F2203001827;-;;A;1101987453;NS MANGGA GANDARIA PLS 4PX40SX14G;Closed;366,75;357
22/03/2022;F2203001828;-;;A;1101987453;NS MANGGA GANDARIA PLS 4PX40SX14G;Closed;366,75;354
22/03/2022;F2203001829;-;;A;1101987453;NS MANGGA GANDARIA PLS 4PX40SX14G;Closed;366,75;367
22/03/2022;F2203001830;-;;A;1101987453;NS MANGGA GANDARIA PLS 4PX40SX14G;Closed;366,75;354
22/03/2022;F2203001831;-;;A;1101987453;NS MANGGA GANDARIA PLS 4PX40SX14G;Closed;366,75;367,25
25/03/2022;F2203001832;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;367
25/03/2022;F2203001833;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;367
25/03/2022;F2203001834;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;362
25/03/2022;F2203001835;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;362
25/03/2022;F2203001836;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;370
25/03/2022;F2203001837;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;362
25/03/2022;F2203001838;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;369
25/03/2022;F2203001839;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;365
25/03/2022;F2203001840;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;363
25/03/2022;F2203001841;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;364
25/03/2022;F2203001842;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;360
25/03/2022;F2203001843;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;357
25/03/2022;F2203001844;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;350
25/03/2022;F2203001845;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;351
25/03/2022;F2203001846;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;357
25/03/2022;F2203001847;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;359
25/03/2022;F2203001848;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;367
25/03/2022;F2203001849;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;366
25/03/2022;F2203001850;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;367
25/03/2022;F2203001851;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;363,5
25/03/2022;F2203001852;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;364
25/03/2022;F2203001853;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;360,75
25/03/2022;F2203001854;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;367
25/03/2022;F2203001855;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;361
24/03/2022;F2203001856;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;367
24/03/2022;F2203001857;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;366
24/03/2022;F2203001858;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;365
24/03/2022;F2203001859;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;357
24/03/2022;F2203001860;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;357
24/03/2022;F2203001861;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;363
24/03/2022;F2203001862;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;363
24/03/2022;F2203001863;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;357
24/03/2022;F2203001864;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;363
24/03/2022;F2203001865;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;364
24/03/2022;F2203001866;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;367
24/03/2022;F2203001867;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;367
24/03/2022;F2203001868;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;368
24/03/2022;F2203001869;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;359
24/03/2022;F2203001870;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;369
24/03/2022;F2203001871;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;359
24/03/2022;F2203001872;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;368
24/03/2022;F2203001873;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;369
24/03/2022;F2203001874;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;373
24/03/2022;F2203001875;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;372
24/03/2022;F2203001876;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;362
24/03/2022;F2203001877;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;366
24/03/2022;F2203001878;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;362
24/03/2022;F2203001879;-;;A;1101989453;NS ES CINCAU PLS 4PX40SX13G;Closed;367,25;365
21/03/2022;F2203001880;-;;A;1102110020;NS NUTRI-C1000 JERUK FC 72PX10SX6G;Closed;177,76;174,61
21/03/2022;F2203001881;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;194
21/03/2022;F2203001882;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;195
21/03/2022;F2203001883;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;198
21/03/2022;F2203001884;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;240
21/03/2022;F2203001885;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;239
21/03/2022;F2203001886;-;;A;2103300125;TS SWT STEVIA 24DX50SX2.6G;Closed;192,29;185
21/03/2022;F2203001887;-;;A;2103300125;TS SWT STEVIA 24DX50SX2.6G;Closed;192,29;186
21/03/2022;F2203001888;PK 002A1 : 357 box (sudah ada stok di FGF 166 box dari PBE sebelumnya) | Stuffing : 21/3;;;5103202713PK;TS SWT STEVIA TABLET 2SBX10BLISTERX300TABLET PAKISTAN;Closed;55,5;50
21/03/2022;F2203001889;PK 002A1 : 357 box (sudah ada stok di FGF 166 box dari PBE sebelumnya) | Stuffing : 21/3;;;5103202713PK;TS SWT STEVIA TABLET 2SBX10BLISTERX300TABLET PAKISTAN;Closed;55,5;49
21/03/2022;F2203001890;-;;A;5103202PCS;FORMING TS SWEETENER STEVIA TABLET;Closed;333.333,00;255.000,00
21/03/2022;F2203001891;-;;A;5103202PCS;FORMING TS SWEETENER STEVIA TABLET;Closed;333.333,00;286.666,00
22/03/2022;F2203001892;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;198
22/03/2022;F2203001893;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;193,96
22/03/2022;F2203001894;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;196
22/03/2022;F2203001895;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;199
22/03/2022;F2203001896;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;244
22/03/2022;F2203001897;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;240
22/03/2022;F2203001898;-;;A;2103300125;TS SWT STEVIA 24DX50SX2.6G;Closed;192,29;188,29
22/03/2022;F2203001899;PK 002A1 : 357 box (sudah ada stok di FGF 166 box dari PBE sebelumnya) | Stuffing : 21/3;;;5103202713PK;TS SWT STEVIA TABLET 2SBX10BLISTERX300TABLET PAKISTAN;Closed;55,5;56
22/03/2022;F2203001900;PK 002A1 : 357 box (sudah ada stok di FGF 166 box dari PBE sebelumnya) | Stuffing : 21/3;0,7;;5103202713PK;TS SWT STEVIA TABLET 2SBX10BLISTERX300TABLET PAKISTAN;Closed;38,85;41
22/03/2022;F2203001901;-;;A;5103202PCS;FORMING TS SWEETENER STEVIA TABLET;Closed;333.333,00;313.000,00
22/03/2022;F2203001902;-;;A;5103202PCS;FORMING TS SWEETENER STEVIA TABLET;Closed;333.333,00;290.000,00
23/03/2022;F2203001903;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;199
23/03/2022;F2203001904;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;191
23/03/2022;F2203001905;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;198
23/03/2022;F2203001906;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;205
23/03/2022;F2203001907;-;;A;2102500125;TS SWT CLASSIC 50S (24D);Closed;204;201,63
23/03/2022;F2203001908;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;243
23/03/2022;F2203001909;-;;A;2102900130;TS SWT DIABETICS 100S (12D);Closed;250;240,58
